"1-734812081;""11"";""6"";""7"";""Low"";""PROD258"";""1-2-3-4-5-6-7"";""2012-04-27"";""2012-05-08"""
"1-734812231;""13"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-27"";""2012-05-10"""
"1-734812351;""14"";""2"";""3"";""Low"";""PROD16"";""1-2-3"";""2012-04-27"";""2012-05-11"""
"1-734812471;""13"";""7"";""6"";""Low"";""PROD455"";""1-2-3-4-5-6-5-6"";""2012-04-27"";""2012-05-10"""
"1-734812591;""18"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-15"""
"1-734812831;""13"";""4"";""5"";""Low"";""PROD279"";""1-2-3-4-5"";""2012-04-27"";""2012-05-10"""
"1-734815385;""13"";""3"";""3"";""Low"";""PROD815"";""1-2-3-2"";""2012-04-27"";""2012-05-10"""
"1-734842204;""13"";""5"";""4"";""Low"";""PROD776"";""1-2-3-4-3-1"";""2012-04-27"";""2012-05-10"""
"1-734842588;""15"";""5"";""5"";""Low"";""PROD698"";""1-2-3-4-1-5"";""2012-04-27"";""2012-05-12"""
"1-734846994;""26"";""3"";""4"";""Low"";""PROD321"";""1-2-3-4"";""2012-04-27"";""2012-05-23"""
"1-734847634;""19"";""1"";""2"";""Low"";""PROD514"";""1-2"";""2012-04-27"";""2012-05-16"""
"1-734847833;""14"";""3"";""4"";""Low"";""PROD498"";""1-2-3-4"";""2012-04-27"";""2012-05-11"""
"1-734870379;""14"";""6"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6-1"";""2012-04-27"";""2012-05-11"""
"1-734879331;""13"";""5"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6"";""2012-04-27"";""2012-05-10"""
"1-734894086;""26"";""3"";""3"";""Low"";""PROD698"";""1-2-3-1"";""2012-04-27"";""2012-05-23"""
"1-734894572;""14"";""1"";""2"";""Low"";""PROD637"";""1-2"";""2012-04-27"";""2012-05-11"""
"1-734895721;""11"";""10"";""7"";""Low"";""PROD120"";""1-2-3-1-4-3-5-6-7-2-3"";""2012-04-27"";""2012-05-08"""
"1-734902909;""18"";""2"";""3"";""Low"";""PROD455"";""1-2-3"";""2012-04-27"";""2012-05-15"""
"1-734908327;""13"";""1"";""2"";""Low"";""PROD544"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-734911690;""18"";""4"";""4"";""Low"";""PROD494"";""1-2-3-1-4"";""2012-04-27"";""2012-05-15"""
"1-734911719;""15"";""6"";""6"";""Low"";""PROD631"";""1-2-3-4-3-5-6"";""2012-04-27"";""2012-05-12"""
"1-734915939;""14"";""4"";""4"";""Low"";""PROD401"";""1-2-3-4-1"";""2012-04-27"";""2012-05-11"""
"1-734916681;""13"";""4"";""4"";""Low"";""PROD671"";""1-2-3-4-2"";""2012-04-27"";""2012-05-10"""
"1-734916886;""6"";""8"";""7"";""Low"";""PROD270"";""1-2-1-3-2-4-5-6-7"";""2012-04-27"";""2012-05-03"""
"1-734940237;""19"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-27"";""2012-05-16"""
"1-734941798;""12"";""5"";""6"";""Low"";""PROD164"";""1-2-3-4-5-6"";""2012-04-27"";""2012-05-09"""
"1-734954390;""19"";""4"";""5"";""Low"";""PROD13"";""1-2-3-4-5"";""2012-04-27"";""2012-05-16"""
"1-734954755;""19"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-27"";""2012-05-16"""
"1-734968198;""7"";""2"";""3"";""Low"";""PROD521"";""1-2-3"";""2012-04-27"";""2012-05-04"""
"1-734969777;""14"";""14"";""10"";""Low"";""PROD349"";""1-2-3-4-5-6-5-7-8-4-5-2-3-9-10"";""2012-04-27"";""2012-05-11"""
"1-734969939;""6"";""4"";""3"";""Low"";""PROD194"";""1-2-1-3-1"";""2012-04-27"";""2012-05-03"""
"1-734973156;""11"";""2"";""3"";""Low"";""PROD589"";""1-2-3"";""2012-04-27"";""2012-05-08"""
"1-734973304;""13"";""4"";""4"";""Low"";""PROD455"";""1-2-3-4-2"";""2012-04-27"";""2012-05-10"""
"1-734985477;""12"";""6"";""5"";""Low"";""PROD379"";""1-2-3-4-5-2-3"";""2012-04-27"";""2012-05-09"""
"1-734994401;""12"";""6"";""6"";""Low"";""PROD17"";""1-2-1-3-4-5-6"";""2012-04-27"";""2012-05-09"""
"1-734995151;""15"";""3"";""4"";""Low"";""PROD321"";""1-2-3-4"";""2012-04-27"";""2012-05-12"""
"1-735000101;""13"";""2"";""2"";""Low"";""PROD262"";""1-2-1"";""2012-04-27"";""2012-05-10"""
"1-735000225;""6"";""2"";""3"";""Low"";""PROD589"";""1-2-3"";""2012-04-27"";""2012-05-03"""
"1-735006276;""12"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-09"""
"1-735006290;""6"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-03"""
"1-735013174;""12"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-09"""
"1-735015156;""14"";""3"";""3"";""Low"";""PROD655"";""1-2-3-1"";""2012-04-27"";""2012-05-11"""
"1-735015899;""13"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735037637;""15"";""10"";""10"";""Low"";""PROD253"";""1-2-3-4-5-6-7-8-9-7-10"";""2012-04-27"";""2012-05-12"""
"1-735037660;""11"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-08"""
"1-735037874;""17"";""10"";""10"";""Low"";""PROD267"";""1-2-3-4-5-1-6-7-8-9-10"";""2012-04-27"";""2012-05-14"""
"1-735039301;""7"";""4"";""4"";""Low"";""PROD698"";""1-2-3-1-4"";""2012-04-27"";""2012-05-04"""
"1-735040184;""11"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-27"";""2012-05-08"""
"1-735058984;""14"";""5"";""5"";""Low"";""PROD237"";""1-2-3-4-3-5"";""2012-04-27"";""2012-05-11"""
"1-735066539;""6"";""1"";""2"";""Low"";""PROD566"";""1-2"";""2012-04-27"";""2012-05-03"""
"1-735069481;""13"";""1"";""2"";""Low"";""PROD685"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735071006;""12"";""2"";""3"";""Low"";""PROD217"";""1-2-3"";""2012-04-27"";""2012-05-09"""
"1-735071172;""14"";""1"";""2"";""Low"";""PROD595"";""1-2"";""2012-04-27"";""2012-05-11"""
"1-735071961;""26"";""6"";""7"";""Low"";""PROD802"";""1-2-3-4-5-6-7"";""2012-04-27"";""2012-05-23"""
"1-735072598;""26"";""4"";""5"";""Low"";""PROD698"";""1-2-3-4-5"";""2012-04-27"";""2012-05-23"""
"1-735077804;""8"";""1"";""2"";""Low"";""PROD262"";""1-2"";""2012-04-27"";""2012-05-05"""
"1-735077889;""8"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-27"";""2012-05-05"""
"1-735077961;""13"";""2"";""3"";""Low"";""PROD604"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735078581;""10"";""2"";""3"";""Low"";""PROD613"";""1-2-3"";""2012-05-02"";""2012-05-12"""
"1-735078711;""14"";""5"";""6"";""Low"";""PROD604"";""1-2-3-4-5-6"";""2012-05-02"";""2012-05-16"""
"1-735082484;""8"";""1"";""2"";""Low"";""PROD267"";""1-2"";""2012-04-27"";""2012-05-05"""
"1-735083647;""15"";""6"";""5"";""Low"";""PROD455"";""1-2-3-4-2-5-2"";""2012-04-27"";""2012-05-12"""
"1-735086187;""13"";""2"";""3"";""Low"";""PROD119"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735086266;""13"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735086920;""6"";""3"";""4"";""Low"";""PROD553"";""1-2-3-4"";""2012-04-27"";""2012-05-03"""
"1-735087312;""13"";""2"";""3"";""Low"";""PROD29"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735087406;""13"";""5"";""6"";""Low"";""PROD805"";""1-2-3-4-5-6"";""2012-04-27"";""2012-05-10"""
"1-735089696;""13"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735104477;""6"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-03"""
"1-735104663;""18"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-15"""
"1-735104855;""13"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735117242;""14"";""4"";""5"";""Low"";""PROD344"";""1-2-3-4-5"";""2012-04-27"";""2012-05-11"""
"1-735117256;""13"";""5"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6"";""2012-04-27"";""2012-05-10"""
"1-735123821;""15"";""2"";""3"";""Low"";""PROD401"";""1-2-3"";""2012-04-27"";""2012-05-12"""
"1-735126898;""18"";""1"";""2"";""Low"";""PROD719"";""1-2"";""2012-04-27"";""2012-05-15"""
"1-735128441;""6"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-03"""
"1-735129927;""15"";""1"";""2"";""Low"";""PROD261"";""1-2"";""2012-04-27"";""2012-05-12"""
"1-735133142;""13"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735145461;""19"";""5"";""4"";""Low"";""PROD215"";""1-2-3-1-4-2"";""2012-04-27"";""2012-05-16"""
"1-735145804;""12"";""1"";""2"";""Low"";""PROD790"";""1-2"";""2012-04-27"";""2012-05-09"""
"1-735147842;""7"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-27"";""2012-05-04"""
"1-735162254;""7"";""3"";""3"";""Low"";""PROD253"";""1-2-3-2"";""2012-04-27"";""2012-05-04"""
"1-735162430;""8"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-05"""
"1-735164265;""13"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735167951;""15"";""6"";""7"";""Low"";""PROD424"";""1-2-3-4-5-6-7"";""2012-04-27"";""2012-05-12"""
"1-735168001;""13"";""9"";""8"";""Low"";""PROD494"";""1-2-3-4-5-6-5-3-7-8"";""2012-04-27"";""2012-05-10"""
"1-735168641;""2"";""4"";""5"";""Low"";""PROD258"";""1-2-3-4-5"";""2012-04-30"";""2012-05-02"""
"1-735168701;""4"";""5"";""6"";""Low"";""PROD802"";""1-2-3-4-5-6"";""2012-04-30"";""2012-05-04"""
"1-735168711;""15"";""1"";""2"";""Low"";""PROD401"";""1-2"";""2012-04-30"";""2012-05-15"""
"1-735171475;""13"";""3"";""3"";""Low"";""PROD253"";""1-2-3-2"";""2012-04-27"";""2012-05-10"""
"1-735176830;""13"";""2"";""3"";""Low"";""PROD325"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735177718;""11"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-04-28"";""2012-05-09"""
"1-735177767;""11"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-04-28"";""2012-05-09"""
"1-735177798;""11"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-04-28"";""2012-05-09"""
"1-735177829;""11"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-04-28"";""2012-05-09"""
"1-735180913;""18"";""3"";""4"";""Low"";""PROD401"";""1-2-3-4"";""2012-04-27"";""2012-05-15"""
"1-735180983;""13"";""2"";""3"";""Low"";""PROD325"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-735181447;""12"";""2"";""3"";""Low"";""PROD364"";""1-2-3"";""2012-04-27"";""2012-05-09"""
"1-735188058;""13"";""1"";""2"";""Low"";""PROD698"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-735189320;""18"";""6"";""6"";""Low"";""PROD401"";""1-2-3-4-5-4-6"";""2012-04-27"";""2012-05-15"""
"1-735203157;""6"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-03"""
"1-735231580;""14"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-28"";""2012-05-12"""
"1-735267733;""13"";""2"";""3"";""Low"";""PROD494"";""1-2-3"";""2012-04-28"";""2012-05-11"""
"1-735318750;""17"";""1"";""2"";""Low"";""PROD566"";""1-2"";""2012-04-28"";""2012-05-15"""
"1-735877837;""12"";""5"";""6"";""Low"";""PROD401"";""1-2-3-4-5-6"";""2012-04-29"";""2012-05-11"""
"1-735881257;""13"";""2"";""3"";""Low"";""PROD267"";""1-2-3"";""2012-04-28"";""2012-05-11"""
"1-735894939;""11"";""1"";""2"";""Low"";""PROD673"";""1-2"";""2012-04-28"";""2012-05-09"""
"1-735894967;""18"";""3"";""4"";""Low"";""PROD673"";""1-2-3-4"";""2012-04-28"";""2012-05-16"""
"1-735895007;""12"";""1"";""2"";""Low"";""PROD673"";""1-2"";""2012-04-28"";""2012-05-10"""
"1-735895054;""18"";""2"";""3"";""Low"";""PROD673"";""1-2-3"";""2012-04-28"";""2012-05-16"""
"1-735896953;""12"";""4"";""5"";""Low"";""PROD29"";""1-2-3-4-5"";""2012-04-28"";""2012-05-10"""
"1-735897883;""11"";""3"";""4"";""Low"";""PROD597"";""1-2-3-4"";""2012-04-30"";""2012-05-11"""
"1-735909135;""10"";""2"";""3"";""Low"";""PROD495"";""1-2-3"";""2012-04-28"";""2012-05-08"""
"1-735918241;""3"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-03"""
"1-735918251;""9"";""7"";""7"";""Low"";""PROD698"";""1-2-3-4-5-6-7-3"";""2012-04-30"";""2012-05-09"""
"1-735918311;""10"";""2"";""3"";""Low"";""PROD571"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-735918631;""3"";""8"";""7"";""Low"";""PROD755"";""1-2-3-1-4-5-6-4-7"";""2012-04-30"";""2012-05-03"""
"1-735930868;""3"";""1"";""2"";""Low"";""PROD261"";""1-2"";""2012-04-30"";""2012-05-03"""
"1-735996831;""2"";""4"";""3"";""Low"";""PROD271"";""1-2-3-2-1"";""2012-04-30"";""2012-05-02"""
"1-735996872;""9"";""2"";""3"";""Low"";""PROD267"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736308281;""11"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-11"""
"1-736319671;""3"";""4"";""4"";""Low"";""PROD424"";""1-2-1-3-4"";""2012-04-30"";""2012-05-03"""
"1-736319805;""12"";""4"";""5"";""Low"";""PROD13"";""1-2-3-4-5"";""2012-04-30"";""2012-05-12"""
"1-736320198;""2"";""2"";""3"";""Low"";""PROD815"";""1-2-3"";""2012-04-30"";""2012-05-02"""
"1-736346269;""15"";""4"";""5"";""Low"";""PROD376"";""1-2-3-4-5"";""2012-04-30"";""2012-05-15"""
"1-736346711;""12"";""8"";""7"";""Low"";""PROD424"";""1-2-3-4-5-6-7-6-3"";""2012-04-30"";""2012-05-12"""
"1-736346791;""10"";""2"";""3"";""Low"";""PROD683"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-736349585;""11"";""4"";""4"";""Low"";""PROD16"";""1-2-3-4-3"";""2012-04-30"";""2012-05-11"""
"1-736349598;""3"";""2"";""3"";""Low"";""PROD454"";""1-2-3"";""2012-04-30"";""2012-05-03"""
"1-736370015;""4"";""1"";""2"";""Low"";""PROD662"";""1-2"";""2012-04-30"";""2012-05-04"""
"1-736374601;""5"";""6"";""6"";""Low"";""PROD215"";""1-2-3-4-2-5-6"";""2012-04-30"";""2012-05-05"""
"1-736379048;""12"";""1"";""2"";""Low"";""PROD509"";""1-2"";""2012-04-30"";""2012-05-12"""
"1-736380358;""4"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-04"""
"1-736381993;""15"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-30"";""2012-05-15"""
"1-736391598;""11"";""1"";""2"";""Low"";""PROD563"";""1-2"";""2012-04-30"";""2012-05-11"""
"1-736396122;""7"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-30"";""2012-05-07"""
"1-736403573;""12"";""2"";""3"";""Low"";""PROD401"";""1-2-3"";""2012-04-30"";""2012-05-12"""
"1-736403645;""10"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736412923;""11"";""1"";""2"";""Low"";""PROD262"";""1-2"";""2012-04-30"";""2012-05-11"""
"1-736413602;""9"";""1"";""2"";""Low"";""PROD423"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736433201;""10"";""1"";""2"";""Low"";""PROD455"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736433692;""9"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736444712;""9"";""1"";""2"";""Low"";""PROD423"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736445070;""10"";""2"";""3"";""Low"";""PROD271"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-736453547;""12"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-12"""
"1-736464674;""9"";""2"";""3"";""Low"";""PROD258"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736465953;""4"";""3"";""3"";""Low"";""PROD494"";""1-2-3-2"";""2012-04-30"";""2012-05-04"""
"1-736466076;""10"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736468118;""16"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-30"";""2012-05-16"""
"1-736468784;""11"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-11"""
"1-736478979;""10"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736488559;""3"";""3"";""4"";""Low"";""PROD261"";""1-2-3-4"";""2012-04-30"";""2012-05-03"""
"1-736491238;""9"";""1"";""2"";""Low"";""PROD514"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736500136;""11"";""3"";""4"";""Low"";""PROD701"";""1-2-3-4"";""2012-04-30"";""2012-05-11"""
"1-736500677;""8"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-08"""
"1-736503159;""10"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736503759;""12"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-12"""
"1-736517752;""10"";""1"";""2"";""Low"";""PROD363"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736541381;""11"";""3"";""4"";""Low"";""PROD805"";""1-2-3-4"";""2012-04-30"";""2012-05-11"""
"1-736541581;""15"";""3"";""4"";""Low"";""PROD802"";""1-2-3-4"";""2012-04-30"";""2012-05-15"""
"1-736548243;""2"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-02"""
"1-736558541;""10"";""1"";""2"";""Low"";""PROD591"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736560336;""11"";""1"";""2"";""Low"";""PROD321"";""1-2"";""2012-04-30"";""2012-05-11"""
"1-736560635;""3"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-03"""
"1-736561525;""2"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-30"";""2012-05-02"""
"1-736561851;""10"";""1"";""2"";""Low"";""PROD563"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736561885;""3"";""2"";""3"";""Low"";""PROD363"";""1-2-3"";""2012-04-30"";""2012-05-03"""
"1-736562142;""8"";""5"";""4"";""Low"";""PROD424"";""1-2-3-1-2-4"";""2012-04-30"";""2012-05-08"""
"1-736567223;""3"";""5"";""5"";""Low"";""PROD424"";""1-2-3-4-5-4"";""2012-04-30"";""2012-05-03"""
"1-736567811;""15"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-30"";""2012-05-15"""
"1-736570196;""9"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736584672;""9"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736595139;""16"";""6"";""5"";""Low"";""PROD455"";""1-2-3-4-2-5-2"";""2012-04-30"";""2012-05-16"""
"1-736610908;""11"";""5"";""6"";""Low"";""PROD348"";""1-2-3-4-5-6"";""2012-04-30"";""2012-05-11"""
"1-736611005;""7"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-30"";""2012-05-07"""
"1-736611139;""9"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736611829;""10"";""2"";""3"";""Low"";""PROD325"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-736611878;""10"";""3"";""4"";""Low"";""PROD120"";""1-2-3-4"";""2012-04-30"";""2012-05-10"""
"1-736621227;""4"";""3"";""4"";""Low"";""PROD566"";""1-2-3-4"";""2012-04-30"";""2012-05-04"""
"1-736621296;""10"";""5"";""6"";""Low"";""PROD253"";""1-2-3-4-5-6"";""2012-04-30"";""2012-05-10"""
"1-736628091;""10"";""1"";""2"";""Low"";""PROD465"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736635521;""9"";""1"";""2"";""Low"";""PROD267"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736640460;""3"";""1"";""2"";""Low"";""PROD698"";""1-2"";""2012-04-30"";""2012-05-03"""
"1-736640564;""2"";""1"";""2"";""Low"";""PROD546"";""1-2"";""2012-04-30"";""2012-05-02"""
"1-736641250;""9"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-30"";""2012-05-09"""
"1-736643966;""11"";""1"";""2"";""Low"";""PROD267"";""1-2"";""2012-04-30"";""2012-05-11"""
"1-736646274;""11"";""4"";""4"";""Low"";""PROD401"";""1-2-3-1-4"";""2012-04-30"";""2012-05-11"""
"1-736658606;""14"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-05-01"";""2012-05-15"""
"1-736667581;""10"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-736668641;""10"";""2"";""2"";""Low"";""PROD494"";""1-2-1"";""2012-04-30"";""2012-05-10"""
"1-736673281;""10"";""1"";""2"";""Low"";""PROD622"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736673356;""9"";""1"";""2"";""Low"";""PROD518"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736673532;""10"";""1"";""2"";""Low"";""PROD365"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736674001;""3"";""3"";""4"";""Low"";""PROD221"";""1-2-3-4"";""2012-04-30"";""2012-05-03"""
"1-736674091;""15"";""7"";""8"";""Low"";""PROD401"";""1-2-3-4-5-6-7-8"";""2012-05-01"";""2012-05-16"""
"1-736674381;""8"";""4"";""5"";""Low"";""PROD325"";""1-2-3-4-5"";""2012-05-02"";""2012-05-10"""
"1-736674501;""13"";""4"";""5"";""Low"";""PROD365"";""1-2-3-4-5"";""2012-05-02"";""2012-05-15"""
"1-736674591;""1"";""3"";""4"";""Low"";""PROD266"";""1-2-3-4"";""2012-05-02"";""2012-05-03"""
"1-736674761;""0"";""2"";""3"";""Low"";""PROD494"";""1-2-3"";""2012-05-02"";""2012-05-02"""
"1-736676085;""10"";""2"";""3"";""Low"";""PROD261"";""1-2-3"";""2012-04-30"";""2012-05-10"""
"1-736676173;""3"";""4"";""4"";""Low"";""PROD401"";""1-2-3-4-1"";""2012-04-30"";""2012-05-03"""
"1-736676599;""9"";""1"";""2"";""Low"";""PROD174"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736681845;""3"";""1"";""2"";""Low"";""PROD566"";""1-2"";""2012-04-30"";""2012-05-03"""
"1-736685322;""9"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-04-30"";""2012-05-09"""
"1-736685369;""3"";""3"";""3"";""Low"";""PROD698"";""1-2-3-1"";""2012-04-30"";""2012-05-03"""
"1-736693302;""4"";""1"";""2"";""Low"";""PROD566"";""1-2"";""2012-04-30"";""2012-05-04"""
"1-736700628;""15"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-30"";""2012-05-15"""
"1-736701427;""0"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-05-01"";""2012-05-01"""
"1-736704849;""9"";""3"";""4"";""Low"";""PROD35"";""1-2-3-4"";""2012-05-01"";""2012-05-10"""
"1-736709298;""13"";""3"";""3"";""Low"";""PROD499"";""1-2-3-1"";""2012-05-01"";""2012-05-14"""
"1-736709433;""7"";""4"";""4"";""Low"";""PROD494"";""1-2-3-4-1"";""2012-05-01"";""2012-05-08"""
"1-736717378;""1"";""2"";""3"";""Low"";""PROD128"";""1-2-3"";""2012-05-01"";""2012-05-02"""
"1-736717412;""1"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-05-01"";""2012-05-02"""
"1-736719999;""10"";""1"";""2"";""Low"";""OTHERS"";""1-2"";""2012-04-30"";""2012-05-10"""
"1-736720019;""11"";""2"";""3"";""Low"";""PROD805"";""1-2-3"";""2012-04-30"";""2012-05-11"""
"1-736722204;""8"";""2"";""2"";""Low"";""PROD438"";""1-2-1"";""2012-05-01"";""2012-05-09"""
"1-736725878;""21"";""3"";""4"";""Low"";""PROD673"";""1-2-3-4"";""2012-05-01"";""2012-05-22"""
"1-736726561;""10"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-05-01"";""2012-05-11"""
"1-736726701;""8"";""1"";""2"";""Low"";""PROD267"";""1-2"";""2012-05-01"";""2012-05-09"""
"1-737307651;""10"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-05-01"";""2012-05-11"""
"1-737307671;""10"";""6"";""7"";""Low"";""PROD168"";""1-2-3-4-5-6-7"";""2012-05-01"";""2012-05-11"""
"1-737308943;""10"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-05-01"";""2012-05-11"""
"1-737309015;""10"";""1"";""2"";""Low"";""PROD412"";""1-2"";""2012-05-01"";""2012-05-11"""
"1-737313112;""9"";""2"";""3"";""Low"";""PROD728"";""1-2-3"";""2012-05-01"";""2012-05-10"""
"1-737313765;""14"";""6"";""7"";""Low"";""PROD181"";""1-2-3-4-5-6-7"";""2012-05-01"";""2012-05-15"""
"1-737322461;""9"";""3"";""4"";""Low"";""PROD5"";""1-2-3-4"";""2012-05-01"";""2012-05-10"""
"1-737327349;""10"";""1"";""2"";""Low"";""PROD354"";""1-2"";""2012-05-01"";""2012-05-11"""
"1-737328585;""3"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-05-01"";""2012-05-04"""
"1-737333278;""8"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-05-01"";""2012-05-09"""
"1-737336773;""11"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-05-01"";""2012-05-12"""
"1-737343431;""10"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-05-01"";""2012-05-11"""
"1-737346058;""8"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-05-01"";""2012-05-09"""
"1-737346077;""9"";""1"";""2"";""Low"";""PROD488"";""1-2"";""2012-05-01"";""2012-05-10"""
"1-737346151;""8"";""2"";""2"";""Low"";""PROD424"";""1-2-1"";""2012-05-01"";""2012-05-09"""
"1-737350653;""10"";""1"";""2"";""Low"";""PROD701"";""1-2"";""2012-05-01"";""2012-05-11"""
